Cód Insumo Representativo,Cód insumo,Descrição do Insumo,Unidade de  Cálculo,COEFICIENTE,CATEGORIA,MACRO CLASSE,VíNCULO
367,11075,"AREIA PARA LEITO FILTRANTE (0,42 A 1,68 MM) - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M3,"16,3750000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
370,370,"AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M3,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
377,377,"ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
377,11761,ASSENTO  VASO SANITARIO INFANTIL EM PLASTICO BRANCO,UN,"2,1281407",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,392,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1/2"" E PARAFUSO DE FIXACAO",UN,"0,8404255",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,393,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1"" E PARAFUSO DE FIXACAO",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
393,394,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/2"" E PARAFUSO DE FIXACAO",UN,"1,7234043",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,395,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/4"" E PARAFUSO DE FIXACAO",UN,"1,6595745",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,396,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 2"" E PARAFUSO DE FIXACAO",UN,"1,9148936",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,397,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 2 1/2"" E PARAFUSO DE FIXACAO",UN,"2,4680851",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,398,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3"" E PARAFUSO DE FIXACAO",UN,"2,7446809",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,399,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 4"" E PARAFUSO DE FIXACAO",UN,"3,5425532",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,400,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3/4"" E PARAFUSO DE FIXACAO",UN,"0,8723404",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39125,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3/8"" E PARAFUSO DE FIXACAO",UN,"0,8936170",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39126,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 4"" E CUNHA DE FIXACAO",UN,"4,0212766",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39127,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1/2"" E CUNHA DE FIXACAO",UN,"0,8191489",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39128,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3/4"" E CUNHA DE FIXACAO",UN,"0,8936170",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39129,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1"" E CUNHA DE FIXACAO",UN,"0,9574468",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39130,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/4"" E CUNHA DE FIXACAO",UN,"1,5531915",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39131,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/2"" E CUNHA DE FIXACAO",UN,"1,7021277",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39132,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 2"" E CUNHA DE FIXACAO",UN,"1,7872340",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39133,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 2 1/2"" E CUNHA DE FIXACAO",UN,"2,2340426",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39134,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3"" E CUNHA DE FIXACAO",UN,"2,9787234",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39135,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3 1/2"" E CUNHA DE FIXACAO",UN,"3,5744681",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39136,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 3/8""",UN,"0,2553191",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39137,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1/2""",UN,"0,3617021",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39138,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 3/4""",UN,"0,3829787",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39139,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1""",UN,"0,5212766",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39140,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1 1/4""",UN,"0,6276596",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39141,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1 1/2""",UN,"0,6914894",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39142,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 2""",UN,"1,0212766",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39143,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 2 1/2""",UN,"1,4255319",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39144,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 3""",UN,"1,6595745",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39145,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 4""",UN,"2,7340426",REPRESENTADO,MATERIAL,NACIONAL CAIXA
393,39158,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO ECONOMICA (GOTA), COM 8""",UN,"9,5106383",REPRESENTADO,MATERIAL,NACIONAL CAIXA
411,408,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 390 X *4,6* MM",UN,"4,9659331",REPRESENTADO,MATERIAL,NACIONAL CAIXA
411,410,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 150 X *3,6* MM",UN,"0,7954360",REPRESENTADO,MATERIAL,NACIONAL CAIXA
411,411,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 200 X *4,6* MM",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
411,412,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE *230* X *7,6* MM",UN,"5,1458842",REPRESENTADO,MATERIAL,NACIONAL CAIXA
411,414,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 100 X 2,5 MM",UN,"0,3254278",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,379,"ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM",UN,"0,0411458",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,421,"PORCA OLHAL M 16,  EM ACO GALVANIZADO, DIAMETRO = 16 MM",UN,"0,6041667",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,428,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 500 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, COM CABECA SEXTAVADA E PORCA",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
428,429,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 300 MM, DIAMETRO = 16 MM, ROSCA DUPLA",UN,"0,6135417",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,430,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 125 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,3104167",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,431,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 200 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,4125000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,432,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 250 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,4552083",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,433,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 350 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,6104167",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,436,"PARAFUSO FRANCES M16 EM ACO GALVANIZADO, COMPRIMENTO = 150 MM, DIAMETRO = 16 MM, CABECA ABAULADA",UN,"0,3468750",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,437,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 400 MM, DIAMETRO = 16 MM, ROSCA DUPLA",UN,"0,8109375",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,439,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 300 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,5229167",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,441,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 150 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,3416667",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,442,"PARAFUSO FRANCES M16 EM ACO GALVANIZADO, COMPRIMENTO = 45 MM, DIAMETRO = 16 MM, CABECA ABAULADA",UN,"0,2052083",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,11267,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",UN,"0,0409375",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,11790,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 450 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",UN,"0,9197917",REPRESENTADO,MATERIAL,NACIONAL CAIXA
428,13348,"ARRUELA  EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM",UN,"0,0468750",REPRESENTADO,MATERIAL,NACIONAL CAIXA
511,509,"ASFALTO MODIFICADO TIPO III - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 15-25)",KG,"0,9084400",REPRESENTADO,MATERIAL,NACIONAL CAIXA
511,510,"ASFALTO MODIFICADO TIPO I - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 25-40)",KG,"0,6833302",REPRESENTADO,MATERIAL,NACIONAL CAIXA
511,511,"PRIMER PARA MANTA ASFALTICA A BASE DE ASFALTO MODIFICADO DILUIDO EM SOLVENTE, APLICACAO A FRIO",L,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
511,516,"ASFALTO MODIFICADO TIPO II - NBR 9910 (ASFALTO OXIDADO PARA IMPERMEABILIZACAO, COEFICIENTE DE PENETRACAO 20-35)",KG,"0,8096166",REPRESENTADO,MATERIAL,NACIONAL CAIXA
511,517,EMULSAO ASFALTICA ANIONICA,L,"0,4718045",REPRESENTADO,MATERIAL,NACIONAL CAIXA
536,533,"REVESTIMENTO EM CERAMICA ESMALTADA COMERCIAL, PEI MENOR OU IGUAL A 3, FORMATO MENOR OU IGUAL A 2025 CM2",M2,"0,5902497",REPRESENTADO,MATERIAL,NACIONAL CAIXA
536,536,"REVESTIMENTO EM CERAMICA ESMALTADA EXTRA, PEI MENOR OU IGUAL A 3, FORMATO MENOR OU IGUAL A 2025 CM2",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
536,10515,"REVESTIMENTO EM CERAMICA ESMALTADA EXTRA, PEI MAIOR OU IGUAL 4, FORMATO MAIOR A 2025 CM2",M2,"1,5219976",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,540,"BANCADA DE MARMORE SINTETICO COM UMA CUBA, 200 X *60* CM",UN,"2,8247887",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,541,"BANCADA DE MARMORE SINTETICO COM UMA CUBA, 120 X *60* CM",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
541,542,"BANCADA DE MARMORE SINTETICO COM UMA CUBA, 150 X *60* CM",UN,"1,2535211",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,11690,"TANQUE SIMPLES EM MARMORE SINTETICO DE FIXAR NA PAREDE, CAPACIDADE *22* L, *60 X 46* CM",UN,"0,9800000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,11693,BANCADA/TAMPO LISO (SEM CUBA) EM MARMORE SINTETICO,M2,"1,1088028",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,20234,"TANQUE SIMPLES EM MARMORE SINTETICO SUSPENSO, CAPACIDADE *38* L, *60 X 60* CM",UN,"1,2402112",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,36790,"TANQUE DUPLO EM MARMORE SINTETICO COM CUBA LISA E ESFREGADOR, *110 X 60* CM",UN,"1,5056338",REPRESENTADO,MATERIAL,NACIONAL CAIXA
541,37589,"TANQUE SIMPLES EM MARMORE SINTETICO COM COLUNA, CAPACIDADE *22* L, *60 X 46* CM",UN,"1,8447887",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,546,"BARRA DE FERRO CHATA, RETANGULAR (QUALQUER BITOLA)",KG,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
546,547,"BARRA DE FERRO CHATO, RETANGULAR, 50,8 MM X 9,53 MM (L X E), 3,79KG/M",M,"3,8286735",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,549,"BARRA DE FERRO CHATO, RETANGULAR, 50,8 MM X 12,7 MM (L X E), 5,06 KG/M",M,"5,1632653",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,551,"BARRA DE FERRO CHATO, RETANGULAR, 50,8 MM X 25,4 MM (L X E), 10,12 KG/M",M,"10,2232653",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,552,"BARRA DE FERRO CHATO, RETANGULAR, 38,1 MM X 6,35 MM (L X E), 1,89 KG/M",M,"1,9092857",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,555,"BARRA DE FERRO CHATO, RETANGULAR, 25,4 MM X 6,35 MM (L X E), 1,2265 KG/M",M,"1,2265000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,557,"BARRA DE FERRO CHATO, RETANGULAR, 38,1 MM X 12,7 MM (L X E), 3,79 KG/M",M,"3,8480102",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,559,"BARRA DE FERRO CHATO, RETANGULAR, 50,8 MM X 6,35 MM (L X E), 2,53 KG/M",M,"2,5558163",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,560,"BARRA DE FERRO CHATO, RETANGULAR, 50,8 MM X 7,94 MM (L X E), 3,162 KG/M",M,"3,1974918",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,563,"BARRA DE FERRO CHATO, RETANGULAR, 38,1 MM X 9,53 MM (L X E), 2,84 KG/M",M,"2,8689796",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,565,"BARRA DE FERRO CHATO, RETANGULAR, 25,4 MM X 4,76 MM (L X E), 1,73 KG/M",M,"1,7300000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,566,"BARRA DE FERRO CHATO, RETANGULAR, 19,05 MM X 3,17 MM (L X E), 0,47 KG/M",M,"0,4747959",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,567,"CANTONEIRA (ABAS IGUAIS) EM FERRO GALVANIZADO, 25,4 MM X 3,17 MM (L X E), 1,27KG/M",M,"1,2687041",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,568,"CANTONEIRA (ABAS IGUAIS) EM FERRO GALVANIZADO, 50,8 MM X 9,53 MM (L X E), 6,99 KG/M",M,"7,0256633",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,569,"CANTONEIRA (ABAS IGUAIS) EM FERRO GALVANIZADO, 25,4 MM X 3,17 MM (L X E), 0,86 KG/M",KG,"0,8682245",REPRESENTADO,MATERIAL,NACIONAL CAIXA
546,574,"CANTONEIRA (ABAS IGUAIS) EM FERRO GALVANIZADO, 38,1 MM X 3,17 MM (L X E), 3,48 KG/M",M,"3,3344082",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,407,FITA DE ALUMINIO PARA PROTECAO DO CONDUTOR LARGURA 10 MM,KG,"1,6000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,583,ALUMINIO ANODIZADO,KG,"1,1500000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,584,"CANTONEIRA ALUMINIO ABAS IGUAIS 2 "", E = 1/8 """,M,"0,9933333",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,585,"CANTONEIRA ""U"" ALUMINIO ABAS IGUAIS 1 "", E = 3/32 """,KG,"0,9333333",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,586,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 "", E = 3 /16 """,M,"0,5880000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,587,"CANTONEIRA ALUMINIO ABAS DESIGUAIS 1"" X 3/4 "", E = 1/8 """,KG,"1,0000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,588,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 1/4 "", E = 3/16 """,M,"0,9300000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,589,"CANTONEIRA ALUMINIO ABAS IGUAIS 2 "", E = 1/4 """,M,"1,5720000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,590,"CANTONEIRA ALUMINIO ABAS DESIGUAIS 2 1/2"" X 1/2 "", E = 3/16 """,KG,"0,9666666",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,591,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 1/2 "", E = 3/16 """,KG,"0,9333333",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,592,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 "", E = 1/8 "", 25,40 X 3,17 MM (0,408 KG/M)",KG,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
592,5104,"REBITE DE ALUMINIO VAZADO DE REPUXO, 3,2 X 8 MM (1KG = 1025 UNIDADES)",KG,"1,9020000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,34359,"CURVA 90 GRAUS DE BARRA CHATA EM ALUMINIO 3/4 "" X 1/4 "" X 300 MM",UN,"0,2966666",REPRESENTADO,MATERIAL,NACIONAL CAIXA
592,34360,PERFIL DE ALUMINIO ANODIZADO,KG,"1,1666666",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,626,"MANTA LIQUIDA DE BASE ASFALTICA MODIFICADA COM A ADICAO DE ELASTOMEROS DILUIDOS EM SOLVENTE ORGANICO, APLICACAO A FRIO (MEMBRANA IMPERMEABILIZANTE ASFASTICA)",KG,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
626,7313,"TINTA ASFALTICA IMPERMEABILIZANTE DILUIDA EM SOLVENTE, PARA MATERIAIS CIMENTICIOS, METAL E MADEIRA",L,"1,1131845",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,7317,SELANTE DE BASE ASFALTICA PARA VEDACAO,KG,"2,1078038",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,7319,"TINTA ASFALTICA IMPERMEABILIZANTE DISPERSA EM AGUA, PARA MATERIAIS CIMENTICIOS",L,"0,6371533",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,7334,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,"0,8101212",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,7340,"IMUNIZANTE PARA MADEIRA, INCOLOR",L,"1,5120203",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,7342,"TINTA MINERAL IMPERMEAVEL EM PO, BRANCA",KG,"0,1222476",REPRESENTADO,MATERIAL,NACIONAL CAIXA
626,38120,MASSA EPOXI BICOMPONENTE PARA REPAROS,KG,"7,1167333",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,650,"BLOCO DE VEDACAO DE CONCRETO, 9 X 19 X 39 CM (CLASSE C - NBR 6136)",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
650,651,BLOCO DE VEDACAO DE CONCRETO 14 X 19 X 39 CM (CLASSE C - NBR 6136),UN,"1,2517007",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,654,BLOCO DE VEDACAO DE CONCRETO 19 X 19 X 39 CM (CLASSE C - NBR 6136),UN,"1,5510204",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,658,CANALETA DE CONCRETO 9 X 19 X 19 CM (CLASSE C - NBR 6136),UN,"0,6258503",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,659,CANALETA DE CONCRETO 14 X 19 X 19 CM (CLASSE C - NBR 6136),UN,"0,9251701",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,660,CANALETA DE CONCRETO 19 X 19 X 19 CM (CLASSE C - NBR 6136),UN,"1,1088435",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,665,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *50 X 50 X 7* CM",UN,"11,7346939",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,666,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *40 X 40 X 7* CM",UN,"8,7755102",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,668,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *29 X 29 X 6* CM",UN,"6,7755102",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,672,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 1 FURO *20 X 20 X 6,5* CM",UN,"5,6122449",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10577,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 25 FUROS *50 X 50 X 5* CM",UN,"10,4081633",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10578,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *33 X 33 X 10* CM",UN,"7,8911565",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10579,"ELEMENTO VAZADO DE CONCRETO, VENEZIANA *39 X 29 X 10* CM",UN,"9,4251701",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10582,"ELEMENTO VAZADO DE CONCRETO, VENEZIANA *40 X 10 X 10* CM",UN,"4,7619048",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10583,"ELEMENTO VAZADO DE CONCRETO, VENEZIANA *39 X 22 X 15* CM",UN,"5,4081633",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10604,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 1 FURO *20 X 10 X 7* CM",UN,"4,0816327",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,10605,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 1 FURO *10 X 10 X 10* CM",UN,"1,7517007",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,25067,"BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",UN,"1,7857143",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,25070,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",UN,"1,4285714",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,25071,"BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",UN,"0,9931973",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34555,BLOCO DE VEDACAO DE CONCRETO APARENTE 19 X 19 X 39 CM  (CLASSE C - NBR 6136),UN,"1,6496599",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34556,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 10 MPA (NBR 6136)",UN,"1,5510204",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34564,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 14 MPA (NBR 6136)",UN,"1,6530612",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34565,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 16 MPA (NBR 6136)",UN,"1,7482993",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34566,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 6 MPA (NBR 6136)",UN,"1,3571429",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34567,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 8 MPA (NBR 6136)",UN,"1,4387755",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34568,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 10 MPA (NBR 6136)",UN,"1,7006803",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34569,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 12 MPA (NBR 6136)",UN,"1,7482993",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34570,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 14 MPA (NBR 6136)",UN,"1,8979592",REPRESENTADO,MATERIAL,NACIONAL CAIXA
650,34571,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 6 MPA (NBR 6136)",UN,"1,4421769",REPRESENTADO,MATERIAL,NACIONAL CAIXA
